389,711,590
126,486,181
474,126,181
236,465,650
465,236,173
449,724,497
507,162,417
162,175,417
162,507,223
425,77,396
425,396,401
425,15,178
77,425,178
441,222,127
222,77,178
222,441,225
77,222,225
127,222,270
222,178,270
305,482,357
482,106,357
482,305,223
106,482,14
482,507,14
507,482,223
591,27,715
27,106,710
27,710,205
715,27,205
434,13,357
434,27,591
13,434,545
434,591,545
106,434,357
27,434,106
24,208,15
208,24,13
24,425,401
425,24,15
258,24,401
13,24,258
15,338,178
153,338,15
178,338,270
145,368,225
368,77,225
77,368,396
368,80,396
570,103,190
103,570,181
570,474,181
560,570,726
570,560,474
570,190,274
726,570,274
513,154,674
513,381,696
154,513,696
243,500,36
381,243,650
513,243,381
243,513,500
292,256,712
256,292,90
508,554,500
508,513,674
513,508,500
625,508,674
508,625,256
554,508,256
577,265,273
265,12,273
265,211,12
211,265,692
204,577,90
379,578,692
578,211,692
183,135,620
142,135,216
135,354,216
135,183,354
63,537,565
579,537,63
537,345,565
433,339,680
647,524,28
524,647,352
23,524,322
524,47,322
47,524,352
524,398,28
524,23,398
572,538,460
572,220,538
435,572,460
572,435,725
676,163,159
566,676,159
348,566,189
348,676,566
676,348,74
539,669,30
669,661,30
661,669,386
669,74,386
706,467,520
248,467,706
467,248,374
607,467,374
467,212,520
467,607,212
618,18,387
464,618,387
633,234,207
633,457,575
633,207,493
457,633,493
234,215,207
668,215,552
215,668,207
215,640,552
291,170,553
291,568,170
291,553,452
160,122,319
122,160,489
673,498,42
498,613,42
124,613,498
613,277,42
277,613,238
157,649,654
377,157,654
157,377,16
638,157,16
526,638,550
526,550,130
466,526,130
526,466,502
571,353,246
353,571,49
375,135,142
135,375,620
651,530,355
530,651,142
558,528,289
301,528,549
528,558,549
427,525,297
633,589,234
234,589,420
589,448,420
589,575,319
589,633,575
117,44,393
350,117,420
636,720,255
2,480,226
283,379,692
701,22,60
701,609,176
22,414,60
702,385,454
253,296,125
358,253,125
116,241,410
286,639,413
328,286,413
286,328,410
639,286,483
336,359,337
213,365,337
359,213,337
169,296,422
296,658,422
658,644,422
644,658,702
658,385,702
253,658,296
658,253,385
193,632,378
405,96,303
164,459,573
164,616,197
616,164,573
330,140,573
371,119,598
224,583,360
382,224,360
408,224,382
224,408,469
494,86,64
416,86,494
86,416,316
583,86,316
82,70,7
376,82,10
82,376,70
218,547,275
70,547,7
76,693,232
596,139,51
606,139,72
627,91,307
663,627,307
627,266,91
652,123,50
446,123,685
259,515,340
515,259,41
600,686,110
443,686,600
601,376,10
601,450,50
488,617,84
364,263,329
364,23,263
23,364,398
398,364,685
364,446,685
604,364,329
446,364,604
443,428,10
428,601,10
601,428,450
450,428,33
33,428,600
428,443,600
342,559,41
342,41,237
362,593,176
559,593,362
342,593,559
593,342,22
593,701,176
701,593,22
605,466,675
699,605,675
605,699,317
466,605,502
56,574,247
574,384,247
574,567,649
451,709,8
150,451,8
451,389,709
534,126,474
534,560,173
560,534,474
486,280,624
126,280,486
280,497,624
280,449,497
211,89,595
89,231,595
231,89,244
89,578,244
578,89,211
447,687,270
447,248,706
447,134,687
134,447,706
248,67,189
447,67,248
338,67,270
67,447,270
80,453,624
368,453,80
453,368,145
453,145,634
453,486,624
486,453,634
717,292,712
133,717,712
475,717,133
314,717,475
292,717,314
689,292,314
531,689,362
689,314,362
204,689,531
292,689,90
689,204,90
345,681,84
537,681,345
618,399,580
399,618,464
519,86,583
519,464,64
86,519,64
399,92,580
92,399,105
220,171,325
572,171,220
325,171,108
171,725,108
171,572,725
676,424,163
163,424,719
424,539,719
424,676,74
424,669,539
669,424,74
285,348,189
285,338,153
67,285,189
285,67,338
271,208,386
271,153,208
74,271,386
348,271,74
271,285,153
285,271,348
618,146,18
18,146,722
579,146,580
146,618,580
722,146,63
146,579,63
365,267,337
267,640,393
20,234,420
20,215,234
117,20,420
20,117,393
640,20,393
215,20,640
613,517,238
517,613,124
517,489,238
489,517,260
517,124,260
677,574,649
574,677,384
384,677,246
677,461,246
526,556,638
556,526,502
533,556,502
556,533,461
705,651,355
623,350,448
427,623,448
350,623,255
623,427,297
636,623,297
623,636,255
156,427,448
122,156,319
156,589,319
589,156,448
323,472,525
427,323,525
472,323,489
323,122,489
323,156,122
156,323,427
602,166,44
117,602,44
602,350,255
602,117,350
392,394,226
394,166,226
394,392,639
671,439,379
578,439,244
439,578,379
548,331,293
671,331,548
331,671,379
283,331,379
185,283,692
204,185,577
265,185,692
185,265,577
471,701,60
75,414,110
686,75,110
152,418,237
418,414,22
418,152,110
414,418,110
418,342,237
342,418,22
597,115,198
316,199,360
199,316,454
385,199,454
536,197,279
31,721,339
370,721,279
721,370,680
339,721,680
241,118,410
286,118,483
118,286,410
39,358,125
697,199,385
253,697,385
358,697,253
328,43,410
43,116,410
365,481,549
213,481,365
481,301,549
301,481,383
629,213,359
629,39,125
39,629,359
629,481,213
611,405,473
632,611,378
611,632,96
405,611,96
611,6,378
6,611,473
241,666,391
116,666,241
6,666,378
264,290,391
666,264,391
264,666,6
165,506,473
506,6,473
506,264,6
542,52,522
459,542,522
57,405,303
52,57,303
542,57,52
57,542,109
557,100,88
165,557,88
662,140,437
662,371,616
662,616,573
140,662,573
532,371,598
370,532,598
532,370,279
371,532,616
197,532,279
616,532,197
371,462,119
462,437,232
462,662,437
662,462,371
693,462,232
462,693,119
83,606,72
83,82,7
411,83,7
83,411,606
107,547,70
107,70,505
576,107,505
107,576,275
547,107,275
426,76,527
76,426,693
111,201,544
201,25,596
25,139,596
111,25,201
139,25,72
141,663,412
141,627,663
81,123,652
81,652,468
685,81,516
123,81,685
81,518,516
518,81,468
341,123,446
341,446,505
376,341,505
123,341,50
341,601,50
601,341,376
266,34,66
66,34,543
34,340,543
34,259,340
617,402,322
488,402,617
402,23,322
23,402,263
191,31,339
496,673,42
567,496,42
574,496,567
673,496,56
496,574,56
3,150,233
3,451,150
3,233,603
451,184,389
711,184,430
389,184,711
3,184,451
231,492,595
492,310,595
310,492,69
595,269,12
310,269,595
269,36,12
445,236,194
236,445,173
445,534,173
94,445,194
214,94,714
534,214,126
445,214,534
94,214,445
129,681,395
129,395,366
129,488,84
681,129,84
681,615,395
615,92,395
615,537,579
615,681,537
615,579,580
92,615,580
399,177,105
177,399,464
519,177,464
588,267,365
588,365,549
558,588,549
267,588,640
588,558,552
640,588,552
112,533,621
533,112,461
571,112,621
461,112,246
112,571,246
533,415,621
556,409,638
409,677,649
677,409,461
409,556,461
157,409,649
409,157,638
705,347,651
347,571,621
571,347,49
347,705,49
602,684,166
2,684,720
720,684,255
684,602,255
166,684,226
684,2,226
491,394,639
491,639,483
336,491,483
166,700,44
394,700,166
491,700,394
99,331,283
331,99,293
185,503,283
609,503,531
503,204,531
503,185,204
99,503,609
503,99,283
471,478,597
478,471,60
701,228,609
471,228,701
228,99,609
99,228,293
228,597,293
228,471,597
229,241,391
229,118,241
697,252,199
199,252,360
252,382,360
252,290,382
666,182,378
182,666,116
182,193,378
182,555,193
43,182,116
182,43,555
43,440,555
440,328,691
440,43,328
481,168,383
629,168,481
168,169,383
169,168,296
296,168,125
168,629,125
290,344,382
264,344,290
506,344,264
164,688,459
688,542,459
542,688,109
683,57,109
557,683,109
57,683,405
683,557,165
405,683,473
683,165,473
458,686,443
82,563,10
83,563,82
563,443,10
563,458,443
563,83,72
458,563,72
411,174,606
426,174,411
174,426,527
174,527,51
139,174,51
174,139,606
302,426,411
302,547,218
426,302,693
547,302,7
302,411,7
302,218,119
693,302,119
660,141,412
450,660,412
660,450,33
627,186,266
141,186,627
71,402,488
402,71,263
202,3,603
202,184,3
612,202,603
184,202,430
202,564,430
202,612,564
269,59,36
59,243,36
59,367,650
243,59,650
68,21,54
98,610,504
610,68,54
594,98,390
94,594,714
521,161,390
521,98,504
98,521,390
449,196,724
499,196,449
724,196,223
196,162,223
499,309,714
309,214,714
280,309,449
309,499,449
309,280,126
214,309,126
148,269,310
148,21,367
59,148,367
148,59,269
21,48,54
272,48,69
48,272,54
48,310,69
48,148,310
148,48,21
272,707,54
610,707,504
707,610,54
535,519,583
535,177,519
535,224,469
224,535,583
415,388,375
375,388,620
349,388,317
388,349,620
403,533,502
403,415,533
403,388,415
605,403,502
403,605,317
388,403,317
347,11,651
11,375,142
651,11,142
11,347,621
415,11,621
11,415,375
267,332,337
332,267,393
44,332,393
700,332,44
143,115,597
478,143,597
115,143,718
351,75,667
75,351,414
414,351,60
351,478,60
131,92,105
395,131,366
92,131,395
229,672,118
39,672,358
290,128,391
128,229,391
252,128,290
128,252,697
128,672,229
128,697,358
672,128,358
254,344,506
254,506,165
254,408,382
344,254,382
408,254,88
254,165,88
695,111,667
695,25,111
458,695,686
25,695,72
695,458,72
75,695,667
695,75,686
34,463,259
463,34,266
186,463,266
660,298,141
298,186,141
298,463,186
541,71,488
541,129,366
129,541,488
71,541,191
263,1,329
71,1,263
1,433,329
1,339,433
1,191,339
1,71,191
21,698,367
68,698,21
698,68,194
236,698,194
367,698,650
698,236,650
569,610,98
594,569,98
610,569,68
569,594,94
569,94,194
68,569,194
175,582,61
162,5,175
196,5,162
5,196,499
372,700,491
372,332,700
372,491,336
372,336,337
332,372,337
312,143,478
351,312,478
312,351,667
143,312,718
718,312,544
312,111,544
111,312,667
646,32,31
32,536,279
721,32,279
32,721,31
318,131,105
318,46,626
622,315,100
46,315,626
622,37,536
37,688,164
37,164,197
536,37,197
276,646,626
315,276,626
276,315,622
276,622,536
32,276,536
276,32,646
688,561,109
561,622,100
37,561,688
561,37,622
557,561,100
561,557,109
100,421,88
421,46,469
315,421,100
421,315,46
421,408,88
408,421,469
118,477,483
672,477,118
477,336,483
477,672,39
336,477,359
477,39,359
523,298,660
152,523,33
523,660,33
523,152,237
463,470,259
298,470,463
41,470,237
259,470,41
470,523,237
523,470,298
5,85,175
161,85,390
85,582,175
582,85,161
278,5,499
278,499,714
594,278,714
278,594,390
85,278,390
278,85,5
318,487,131
131,487,366
646,487,626
487,318,626
318,363,46
363,535,469
46,363,469
363,318,105
177,363,105
535,363,177
487,95,366
95,541,366
541,95,191
95,487,646
191,95,31
95,646,31
