229,519,367
519,229,31
21,108,469
522,21,469
519,21,367
21,519,108
386,519,31
519,386,108
34,402,107
33,402,34
402,483,597
483,402,33
493,95,471
95,338,511
471,95,511
347,27,528
27,347,524
21,24,367
24,21,522
25,159,330
159,25,276
348,159,276
210,171,500
44,171,210
171,44,154
350,171,154
537,216,357
216,405,357
168,537,69
504,168,69
537,168,462
168,477,462
135,168,504
477,168,135
477,103,453
103,135,363
103,477,135
304,208,264
208,169,264
594,60,225
342,541,235
457,270,444
590,270,457
554,283,219
283,554,464
272,310,150
423,542,568
97,529,82
381,309,352
516,381,352
305,321,173
309,335,352
335,527,579
527,335,309
141,195,400
248,141,400
141,248,19
58,141,19
46,58,19
156,46,19
576,46,156
46,576,291
322,46,291
58,46,322
114,420,593
420,141,58
420,114,195
141,420,195
23,459,77
459,23,248
77,459,131
167,459,248
459,124,131
459,167,124
422,387,291
576,422,291
422,576,9
387,422,355
184,318,177
237,318,52
318,237,177
298,312,341
14,312,512
312,298,512
237,28,177
355,28,251
28,237,251
421,312,14
388,9,395
466,388,395
388,466,179
421,388,179
388,421,162
583,123,132
123,583,133
26,391,132
123,26,132
26,123,98
26,98,428
431,365,130
365,465,52
365,431,465
98,234,570
234,429,570
429,234,126
126,234,133
234,123,133
123,234,98
351,240,125
351,479,104
240,151,132
151,104,376
151,351,104
351,151,240
583,151,376
151,583,132
74,240,391
240,74,125
258,262,288
517,258,288
74,517,288
517,74,391
258,517,311
281,296,62
296,143,571
143,296,596
296,281,596
468,36,209
36,281,62
281,36,427
36,468,427
565,106,307
106,565,563
543,106,563
296,577,62
577,296,571
439,90,84
32,78,551
78,211,491
211,325,592
211,592,147
491,211,147
246,567,413
246,38,442
562,246,442
246,562,567
282,246,413
38,246,282
328,196,379
196,213,379
196,328,334
321,115,173
115,321,89
140,439,484
397,140,488
250,293,491
293,250,415
293,415,435
520,293,435
556,571,193
506,556,193
344,562,442
344,137,334
328,344,334
344,328,562
137,323,423
323,542,423
325,460,592
294,460,334
460,196,334
196,460,325
467,206,592
460,467,592
467,460,294
139,448,204
109,42,69
42,504,69
210,118,139
118,210,500
215,118,500
118,215,509
118,129,139
129,118,509
64,39,588
129,64,588
64,129,509
127,600,566
600,327,566
600,127,144
221,600,144
327,600,37
600,221,37
187,221,144
221,187,341
187,298,341
466,160,179
160,158,179
22,160,466
158,160,533
319,221,341
221,319,37
319,533,37
319,158,533
290,483,446
79,290,377
290,79,597
483,290,597
290,41,377
41,290,446
580,20,31
386,447,108
79,112,597
27,260,522
260,24,522
24,260,96
96,260,353
260,524,353
260,27,524
10,159,348
93,10,175
10,93,330
159,10,330
171,200,500
200,171,350
10,403,175
403,10,348
185,216,537
185,472,186
185,186,107
216,185,107
185,537,462
472,185,462
470,208,349
208,470,169
105,470,349
536,208,304
536,272,150
283,560,219
30,233,572
60,30,572
30,60,594
541,425,235
425,541,170
425,590,235
425,270,590
329,455,342
455,541,342
455,329,434
169,372,434
372,105,320
470,372,169
372,470,105
372,455,434
455,372,320
554,50,464
50,554,587
445,170,432
100,445,587
270,561,444
308,272,125
74,308,125
308,74,288
308,310,272
542,440,568
591,97,82
301,101,362
29,301,362
120,594,225
120,225,476
503,120,476
203,120,503
192,558,110
121,192,528
121,558,192
558,121,148
514,591,82
593,180,18
420,180,593
180,535,18
180,322,535
180,58,322
180,420,58
312,414,341
414,319,341
319,414,158
158,414,179
414,421,179
421,414,312
437,28,355
28,437,162
437,422,9
422,437,355
388,437,9
437,388,162
28,302,177
302,28,162
302,14,177
302,421,14
421,302,162
256,26,428
441,256,130
431,256,428
256,431,130
138,360,268
261,138,268
138,261,481
526,12,85
38,12,442
32,54,78
54,211,78
211,54,325
54,32,213
196,54,213
54,196,325
115,40,173
40,87,568
440,40,568
40,440,173
178,115,89
178,140,484
178,89,488
140,178,488
315,369,87
40,315,87
315,40,115
369,315,484
315,178,484
178,315,115
76,140,397
76,366,90
76,90,439
140,76,439
76,397,332
366,76,332
293,232,491
78,232,551
232,78,491
232,364,551
232,520,364
232,293,520
577,223,201
223,577,571
556,223,571
344,417,137
417,323,137
417,344,442
323,417,526
12,417,442
417,12,526
323,278,542
278,323,526
101,278,362
278,526,362
206,581,66
467,581,206
581,369,66
369,581,87
87,6,568
6,467,294
581,6,87
6,581,467
6,423,568
6,294,423
153,448,61
448,153,204
153,347,204
347,153,524
475,247,588
247,475,239
534,215,500
200,534,500
534,166,215
166,534,451
166,521,215
521,348,276
521,166,348
128,448,139
129,128,139
128,129,588
247,128,588
64,438,39
383,438,7
438,383,39
487,113,212
533,487,212
160,487,533
113,487,267
487,22,267
487,160,22
559,138,481
75,20,580
41,75,377
75,580,377
393,447,539
72,402,597
112,72,597
402,72,107
72,216,107
216,72,405
405,161,96
161,24,96
72,161,405
161,72,112
191,350,110
191,200,350
208,181,349
536,181,208
181,536,150
536,292,272
272,292,125
479,292,304
292,536,304
292,351,125
351,292,479
12,202,85
202,12,38
507,527,309
30,538,233
553,30,594
538,553,443
553,538,30
564,455,320
455,564,541
170,564,432
541,564,170
356,50,587
356,445,432
445,356,587
303,356,432
564,303,432
303,564,320
50,205,464
561,574,444
574,450,444
450,574,253
346,561,270
346,425,170
425,346,270
445,346,170
346,445,100
561,346,100
333,269,449
269,155,310
155,269,333
560,337,331
337,560,283
582,111,17
273,308,288
273,262,449
262,273,288
269,273,449
308,273,310
273,269,310
314,440,542
278,314,542
314,278,101
97,314,101
591,314,97
97,188,529
188,516,529
188,97,101
301,188,101
188,381,516
188,301,381
91,404,331
337,91,331
91,337,582
91,582,17
527,496,579
496,91,17
91,496,404
120,11,594
11,553,594
11,203,480
203,11,120
80,554,219
554,80,587
80,100,587
300,121,528
300,522,469
27,300,528
300,27,522
121,354,148
354,300,469
300,354,121
172,599,406
481,274,284
261,274,481
277,53,5
407,53,412
578,407,284
274,578,284
514,505,591
314,505,440
505,314,591
440,505,173
505,305,173
505,514,305
517,345,311
345,441,311
345,256,441
345,517,391
26,345,391
256,345,26
36,63,209
63,36,62
585,189,165
189,390,165
578,390,599
390,274,165
390,578,274
599,313,406
390,313,599
313,390,189
227,366,332
326,227,71
227,326,366
142,223,556
90,142,84
142,506,84
142,556,506
317,153,61
42,317,61
524,317,353
153,317,524
317,109,353
317,42,109
552,456,545
456,552,239
552,247,239
534,531,451
531,534,200
191,531,200
497,166,451
497,403,348
166,497,348
448,214,61
128,214,448
214,128,247
552,214,247
436,64,509
436,521,276
215,436,509
521,436,215
452,447,386
447,452,539
452,589,539
452,392,589
548,386,31
20,548,31
548,452,386
452,548,392
392,409,589
360,217,511
138,217,360
559,217,138
394,161,112
394,112,79
24,394,367
161,394,24
394,229,367
229,394,79
560,430,219
461,560,331
461,430,560
430,461,47
85,515,29
202,515,85
430,490,480
490,430,47
490,11,480
11,490,553
490,47,443
553,490,443
303,426,356
205,426,81
356,426,50
426,205,50
380,181,150
181,380,349
99,265,518
265,99,306
218,244,474
324,561,100
324,574,561
368,265,306
368,155,333
155,368,306
337,416,582
416,283,464
416,337,283
513,111,478
513,498,17
111,513,17
498,152,17
152,496,17
496,152,579
203,584,480
584,80,219
430,584,219
584,430,480
354,226,148
172,378,599
378,578,599
578,378,407
378,172,5
53,378,5
378,53,407
83,53,277
409,83,277
83,409,392
53,83,412
274,252,165
252,274,261
252,585,165
313,601,406
494,313,189
494,601,313
494,326,71
601,494,71
299,585,201
585,299,189
299,494,189
494,299,326
504,194,545
194,552,545
194,214,552
42,194,504
194,42,61
214,194,61
122,438,64
436,122,64
122,25,7
438,122,7
25,122,276
122,436,276
13,279,412
279,407,412
407,279,284
279,13,559
279,481,284
279,559,481
13,257,559
257,217,559
75,257,20
257,13,20
13,241,20
241,548,20
241,13,412
83,241,412
548,241,392
241,83,392
336,75,41
336,41,471
336,257,75
257,336,217
336,471,511
217,336,511
515,286,29
286,482,507
286,515,384
482,286,384
88,515,202
515,88,384
384,88,443
88,538,443
482,573,507
507,573,527
573,496,527
496,573,404
404,8,331
8,461,331
573,8,404
8,573,482
105,236,320
236,303,320
57,401,245
380,401,349
401,380,245
236,401,57
401,105,349
401,236,105
70,155,306
70,380,150
310,70,150
155,70,310
99,15,306
380,15,245
15,70,306
70,15,380
57,197,81
197,57,245
48,99,518
244,48,518
218,48,244
373,503,253
574,373,253
324,373,574
373,203,503
454,226,354
447,454,108
393,454,447
226,454,393
108,454,469
454,354,469
532,252,261
252,532,63
63,532,209
532,268,209
532,261,268
68,252,63
252,68,585
585,68,201
68,577,201
577,68,62
68,63,62
223,190,201
190,299,201
142,190,223
286,586,29
586,301,29
301,586,381
586,286,507
381,586,309
586,507,309
145,88,202
145,38,282
145,202,38
145,282,233
538,145,233
88,145,538
461,287,47
8,287,461
287,384,443
47,287,443
287,482,384
287,8,482
51,236,57
51,57,81
426,51,81
51,426,303
236,51,303
343,205,81
197,343,81
316,416,464
205,316,464
343,316,205
316,343,549
111,164,478
478,164,474
164,218,474
164,549,218
48,230,99
230,197,245
15,230,245
230,15,99
373,92,203
92,373,324
92,584,203
584,92,80
80,92,100
92,324,100
508,142,90
508,190,142
366,508,90
326,508,366
299,508,326
190,508,299
549,555,218
343,555,549
555,48,218
555,343,197
230,555,197
555,230,48
408,164,111
408,111,582
416,408,582
316,408,416
408,316,549
164,408,549
